Poster_Link,Series_Title,Genre,Director,text-prep-stem
"https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",3 Idiots,"Comedy, Drama",Rajkumar Hirani,comedi drama two friend search long lost companion revisit colleg day recal memori friend inspir think differ even rest world call idiot rajkumar hirani aamir khan madhavan mona singh sharman joshi
"https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",Taare Zameen Par,"Drama, Family",Aamir Khan,drama famili eightyearold boy thought lazi troublemak new art teacher patienc compass discov real problem behind struggl school aamir khan amol gupt darsheel safari aamir khan tisca chopra
"https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",WALL·E,"Animation, Adventure, Family",Andrew Stanton,anim adventur famili distant futur small wastecollect robot inadvert embark space journey ultim decid fate mankind andrew stanton ben burtt elissa knight jeff garlin fred willard
"https://m.media-amazon.com/images/M/MV5BOThkM2EzYmMtNDE3NS00NjlhLTg4YzktYTdhNzgyOWY3ZDYzXkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UY98_CR1,0,67,98_AL_.jpg",The Lives of Others,"Drama, Mystery, Thriller",Florian Henckel von Donnersmarck,drama mysteri thriller east berlin agent secret polic conduct surveil writer lover find becom increas absorb live florian henckel von donnersmarck ulrich mühe martina gedeck sebastian koch ulrich tukur
"https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Oldeuboi,"Action, Drama, Mystery",Chan-wook Park,action drama mysteri kidnap imprison fifteen year oh daesu releas find must find captor five day chanwook park choi minsik yoo jita kang hyejeong kim byeongok
"https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Memento,"Mystery, Thriller",Christopher Nolan,mysteri thriller man shortterm memori loss attempt track wife murder christoph nolan guy pearc carrieann moss joe pantoliano mark boon junior
"https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Mononoke-hime,"Animation, Action, Adventure",Hayao Miyazaki,anim action adventur journey find cure tatarigami curs ashitaka find middl war forest god tatara mine coloni quest also meet san mononok hime hayao miyazaki yôji matsuda yuriko ishida yûko tanaka billi crudup
"https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time in America,"Crime, Drama",Sergio Leone,crime drama former prohibitionera jewish gangster return lower east side manhattan thirti year later must confront ghost regret old life sergio leon robert de niro jame wood elizabeth mcgovern treat william
"https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Raiders of the Lost Ark,"Action, Adventure",Steven Spielberg,action adventur archaeologist adventur indiana jone hire us govern find ark coven adolf hitler nazi obtain awesom power steven spielberg harrison ford karen allen paul freeman john rhysdavi
"https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Shining,"Drama, Horror",Stanley Kubrick,drama horror famili head isol hotel winter sinist presenc influenc father violenc psychic son see horrif forebod past futur stanley kubrick jack nicholson shelley duval danni lloyd scatman crother
"https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Apocalypse Now,"Drama, Mystery, War",Francis Ford Coppola,drama mysteri war us armi offic serv vietnam task assassin renegad special forc colonel see god franci ford coppola martin sheen marlon brando robert duval freder forrest
"https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Alien,"Horror, Sci-Fi",Ridley Scott,horror scifi space merchant vessel receiv unknown transmiss distress call one crew attack mysteri life form soon realiz life cycl mere begun ridley scott sigourney weaver tom skerritt john hurt veronica cartwright
"https://m.media-amazon.com/images/M/MV5BYmYzNmM2MDctZGY3Yi00NjRiLWIxZjctYjgzYTcxYTNhYTMyXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY98_CR1,0,67,98_AL_.jpg",Anand,"Drama, Musical",Hrishikesh Mukherjee,drama music stori termin ill man wish live life fullest inevit occur told best friend hrishikesh mukherje rajesh khanna amitabh bachchan sumita sanyal ramesh deo
"https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Tengoku to jigoku,"Crime, Drama, Mystery",Akira Kurosawa,crime drama mysteri execut shoe compani becom victim extort chauffeur son kidnap held ransom akira kurosawa toshirô mifun yutaka sada tatsuya nakadai kyôko kagawa
"https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy,Stanley Kubrick,comedi insan general trigger path nuclear holocaust war room full politician general frantic tri stop stanley kubrick peter seller georg c scott sterl hayden keenan wynn
"https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Witness for the Prosecution,"Crime, Drama, Mystery",Billy Wilder,crime drama mysteri veteran british barrist must defend client murder trial surpris surpris billi wilder tyron power marlen dietrich charl laughton elsa lanchest
"https://m.media-amazon.com/images/M/MV5BNjViMmRkOTEtM2ViOS00ODg0LWJhYWEtNTBlOGQxNDczOGY3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",Paths of Glory,"Drama, War",Stanley Kubrick,drama war refus attack enemi posit general accus soldier cowardic command offic must defend stanley kubrick kirk dougla ralph meeker adolph menjou georg macreadi
"https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Rear Window,"Mystery, Thriller",Alfred Hitchcock,mysteri thriller wheelchairbound photograph spi neighbor apart window becom convinc one commit murder alfr hitchcock jame stewart grace kelli wendel corey thelma ritter
"https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",Sunset Blvd.,"Drama, Film-Noir",Billy Wilder,drama filmnoir screenwrit develop danger relationship fade film star determin make triumphant return billi wilder william holden gloria swanson erich von stroheim nanci olson
"https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Great Dictator,"Comedy, Drama, War",Charles Chaplin,comedi drama war dictat adenoid hynkel tri expand empir poor jewish barber tri avoid persecut hynkel regim charl chaplin charl chaplin paulett goddard jack oaki reginald gardin
"https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_UX67_CR0,0,67,98_AL_.jpg",1917,"Drama, Thriller, War",Sam Mendes,drama thriller war april th regiment assembl wage war deep enemi territori two soldier assign race time deliv messag stop men walk straight dead trap sam mend deancharl chapman georg mackay daniel may colin firth
"https://m.media-amazon.com/images/M/MV5BYmQxNmU4ZjgtYzE5Mi00ZDlhLTlhOTctMzJkNjk2ZGUyZGEwXkEyXkFqcGdeQXVyMzgxMDA0Nzk@._V1_UY98_CR1,0,67,98_AL_.jpg",Tumbbad,"Drama, Fantasy, Horror",Rahi Anil Barve,drama fantasi horror mytholog stori goddess creat entir univers plot revolv around consequ human build templ firstborn rahi anil barv anand gandhi adesh prasad sohum shah jyoti malsh
"https://m.media-amazon.com/images/M/MV5BZWZhMjhhZmYtOTIzOC00MGYzLWI1OGYtM2ZkN2IxNTI4ZWI3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",Andhadhun,"Crime, Drama, Music",Sriram Raghavan,crime drama music seri mysteri event chang life blind pianist must report crime technic know noth sriram raghavan ayushmann khurrana tabu radhika apt anil dhawan
"https://m.media-amazon.com/images/M/MV5BYmY3MzYwMGUtOWMxYS00OGVhLWFjNmUtYzlkNGVmY2ZkMjA3XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR4,0,67,98_AL_.jpg",Drishyam,"Crime, Drama, Thriller",Jeethu Joseph,crime drama thriller man goe extrem length save famili punish famili commit accident crime jeethu joseph mohanl meena asha sharath ansiba
"https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_UY98_CR1,0,67,98_AL_.jpg",Jagten,Drama,Thomas Vinterberg,drama teacher live lone life struggl son custodi life slowli get better find love receiv good news son new luck brutal shatter innoc littl lie thoma vinterberg mad mikkelsen thoma bo larsen annika wedderkopp lass fogelstrøm
"https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Jodaeiye Nader az Simin,Drama,Asghar Farhadi,drama marri coupl face difficult decis improv life child move anoth countri stay iran look deterior parent alzheim diseas asghar farhadi payman maadi leila hatami sareh bayat shahab hosseini
"https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Incendies,"Drama, Mystery, War",Denis Villeneuve,drama mysteri war twin journey middl east discov famili histori fulfil mother last wish deni villeneuv lubna azab mélissa désormeauxpoulin maxim gaudett mustafa kamel
"https://m.media-amazon.com/images/M/MV5BOGE3N2QxN2YtM2ZlNS00MWIyLWE1NDAtYWFlN2FiYjY1MjczXkEyXkFqcGdeQXVyOTUwNzc0ODc@._V1_UY98_CR1,0,67,98_AL_.jpg",Miracle in cell NO.7,Drama,Mehmet Ada Öztekin,drama stori love mentallyil father wrong accus murder love six year old daughter prison would home base korean movi beonbangui seonmul mehmet ada öztekin ara bulut iynem nisa sofiya aksongur deniz baysal celil toyon uysal
"https://m.media-amazon.com/images/M/MV5BNjAzMzEwYzctNjc1MC00Nzg5LWFmMGItMTgzYmMyNTY2OTQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",Babam ve Oglum,"Drama, Family",Çagan Irmak,drama famili famili leftw journalist torn apart militari coup turkey çagan irmak çetin tekindor fikret kuskan hümeyra ege tanman
"https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Inglourious Basterds,"Adventure, Drama, War",Quentin Tarantino,adventur drama war nazioccupi franc world war ii plan assassin nazi leader group jewish us soldier coincid theatr owner veng plan quentin tarantino brad pitt dian kruger eli roth mélani laurent
"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Eternal Sunshine of the Spotless Mind,"Drama, Romance, Sci-Fi",Michel Gondry,drama romanc scifi relationship turn sour coupl undergo medic procedur eras memori michel gondri jim carrey kate winslet tom wilkinson gerri robert byrn
"https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Amélie,"Comedy, Romance",Jean-Pierre Jeunet,comedi romanc améli innoc naiv girl pari sens justic decid help around along way discov love jeanpierr jeunet audrey tautou mathieu kassovitz rufus lorella cravotta
"https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",Snatch,"Comedy, Crime",Guy Ritchie,comedi crime unscrupul box promot violent bookmak russian gangster incompet amateur robber suppos jewish jewel fight track priceless stolen diamond guy ritchi jason statham brad pitt benicio del toro denni farina
"https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Requiem for a Dream,Drama,Darren Aronofsky,drama druginduc utopia four coney island peopl shatter addict run deep darren aronofski ellen burstyn jare leto jennif connelli marlon wayan
"https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",American Beauty,Drama,Sam Mendes,drama sexual frustrat suburban father midlif crisi becom infatu daughter best friend sam mend kevin spacey annett bene thora birch wes bentley
"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Good Will Hunting,"Drama, Romance",Gus Van Sant,drama romanc hunt janitor mit gift mathemat need help psychologist find direct life gus van sant robin william matt damon ben affleck stellan skarsgård
"https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Bacheha-Ye aseman,"Drama, Family, Sport",Majid Majidi,drama famili sport boy lose sister pair shoe goe seri adventur order find cant tri new way win new pair majid majidi mohammad amir naji amir farrokh hashemian bahar seddiqi nafis jafarmohammadi
"https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Toy Story,"Animation, Adventure, Comedy",John Lasseter,anim adventur comedi cowboy doll profound threaten jealous new spaceman figur supplant top toy boy room john lasset tom hank tim allen rickl jim varney
"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Braveheart,"Biography, Drama, History",Mel Gibson,biographi drama histori scottish warrior william wallac lead countrymen rebellion free homeland tyranni king edward england mel gibson mel gibson sophi marceau patrick mcgoohan angus macfadyen
"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Reservoir Dogs,"Crime, Drama, Thriller",Quentin Tarantino,crime drama thriller simpl jewelri heist goe horribl wrong surviv crimin begin suspect one polic inform quentin tarantino harvey keitel tim roth michael madsen chris penn
"https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Full Metal Jacket,"Drama, War",Stanley Kubrick,drama war pragmat us marin observ dehuman effect vietnam war fellow recruit brutal boot camp train bloodi street fight hue stanley kubrick matthew modin r lee ermey vincent donofrio adam baldwin
"https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Idi i smotri,"Drama, Thriller, War",Elem Klimov,drama thriller war find old rifl young boy join soviet resist movement ruthless german forc experi horror world war ii elem klimov aleksey kravchenko olga mironova liubomira laucevicius vlada bagdona
"https://m.media-amazon.com/images/M/MV5BZGU2OGY5ZTYtMWNhYy00NjZiLWI0NjUtZmNhY2JhNDRmODU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Aliens,"Action, Adventure, Sci-Fi",James Cameron,action adventur scifi fiftyseven year surviv apocalypt attack aboard space vessel merciless space creatur offic ripley awaken hypersleep tri warn anyon listen predat jame cameron sigourney weaver michael biehn carri henn paul reiser
"https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Amadeus,"Biography, Drama, History",Milos Forman,biographi drama histori life success troubl wolfgang amadeus mozart told antonio salieri contemporan compos insan jealous mozart talent claim murder milo forman f murray abraham tom hulc elizabeth berridg roy dotric
"https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Scarface,"Crime, Drama",Brian De Palma,crime drama miami determin cuban immigr take drug cartel succumb greed brian de palma al pacino michell pfeiffer steven bauer mari elizabeth mastrantonio
"https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Wars: Episode VI - Return of the Jedi,"Action, Adventure, Fantasy",Richard Marquand,action adventur fantasi dare mission rescu han solo jabba hutt rebel dispatch endor destroy second death star meanwhil luke struggl help darth vader back dark side without fall emperor trap richard marquand mark hamil harrison ford carri fisher billi dee william
"https://m.media-amazon.com/images/M/MV5BOGZhZDIzNWMtNjkxMS00MDQ1LThkMTYtZWQzYWU3MWMxMGU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Das Boot,"Adventure, Drama, Thriller",Wolfgang Petersen,adventur drama thriller claustrophob world wwii german uboat boredom filth sheer terror wolfgang petersen jürgen prochnow herbert grönemey klaus wennemann hubertus bengsch
"https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Taxi Driver,"Crime, Drama",Martin Scorsese,crime drama mental unstabl veteran work nighttim taxi driver new york citi perceiv decad sleaz fuel urg violent action attempt liber presidenti campaign worker underag prostitut martin scorses robert de niro jodi foster cybil shepherd albert brook
"https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Sting,"Comedy, Crime, Drama",George Roy Hill,comedi crime drama two grifter team pull ultim con georg roy hill paul newman robert redford robert shaw charl durn
"https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",A Clockwork Orange,"Crime, Drama, Sci-Fi",Stanley Kubrick,crime drama scifi futur sadist gang leader imprison volunt conductavers experi not go plan stanley kubrick malcolm mcdowel patrick mage michael bate warren clark
"https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",2001: A Space Odyssey,"Adventure, Sci-Fi",Stanley Kubrick,adventur scifi discov mysteri artifact buri beneath lunar surfac mankind set quest find origin help intellig supercomput hal stanley kubrick keir dullea gari lockwood william sylvest daniel richter
"https://m.media-amazon.com/images/M/MV5BNWM1NmYyM2ItMTFhNy00NDU0LThlYWUtYjQyYTJmOTY0ZmM0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Per qualche dollaro in più,Western,Sergio Leone,western two bounti hunter intent team track western outlaw sergio leon clint eastwood lee van cleef gian maria volontè mara krupp
"https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR0,0,67,98_AL_.jpg",Lawrence of Arabia,"Adventure, Biography, Drama",David Lean,adventur biographi drama stori te lawrenc english offic success unit led divers often war arab tribe world war order fight turk david lean peter otool alec guin anthoni quinn jack hawkin
"https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",The Apartment,"Comedy, Drama, Romance",Billy Wilder,comedi drama romanc man tri rise compani let execut use apart tryst complic romanc ensu billi wilder jack lemmon shirley maclain fred macmurray ray walston
"https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",North by Northwest,"Adventure, Mystery, Thriller",Alfred Hitchcock,adventur mysteri thriller new york citi advertis execut goe run mistaken govern agent group foreign spi alfr hitchcock cari grant eva mari saint jame mason jessi royc landi
